1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
15490.49376,10558.34804,10794.37493,12890.91134,12937.05873,18369.52321,17305.78375,17809.89102,23497.76688,22347.77887,24851.58631,17302.08711,18332.32573,7424.024089,2897.57221,1272.772934,7941.43612,4230.68138,12072.25012,8442.015749,27542.51334,31713.78442,12645.45371,10679.86902,16623.7723,20860.6155,5890.761565,13173.49982,16299.95322,18810.28493,15241.84676,10455.66839,15437.11518,13560.00436,23751.1902,13546.71464
15684.88859,10106.83655,10498.33934,12106.15566,11722.1574,17094.93373,16272.51721,16586.28487,23369.35015,21900.1085,24209.31658,17283.18179,18219.05101,8422.249007,2496.002117,1869.983504,9218.648362,5166.82459,13325.07342,9445.49054,28571.66921,32643.28729,11364.40646,11330.40911,17482.38152,21963.96416,6553.588707,12538.98808,15017.99162,17557.21771,14503.40457,9686.235806,15257.4993,13866.82443,24188.18615,14034.45861
16743.64399,11763.65375,12039.73525,13941.48563,13461.73121,18371.30439,16687.2821,17574.91551,22251.52639,21211.96044,23826.11217,16039.73514,17085.4053,6568.714716,4074.585472,0,7832.456943,5204.550426,12331.54228,9264.480743,28261.43875,32550.35527,12750.27426,11782.14781,17554.03534,21476.32927,7021.713185,14309.56459,16459.8436,19197.98337,16323.25443,11513.84496,16702.735,14791.35484,24931.23363,14718.8287
16053.72797,11623.33882,11765.11926,14105.5346,14191.65667,19418.01032,17878.98459,18707.21573,23026.63658,22198.21557,24907.77544,16751.60233,17864.92474,6172.648961,4068.585607,1191.708482,6799.422902,4181.464403,11172.08094,8125.322191,27082.11973,31398.41681,13744.01483,10817.49417,16447.25284,20286.41739,6123.969179,14322.92942,17428.82172,20030.81753,16434.11727,11669.73144,16303.15873,14031.92672,24047.08513,13836.84209
21909.0703,17048.8044,17376.01914,18906.95627,17050.74997,19958.34039,15704.58516,18260.87406,17303.08264,17109.34952,20369.94372,10965.13842,12173.32679,4639.562151,9374.597622,5344.769699,8873.066784,9824.822333,14047.30127,13134.80282,31135.85343,35852.91404,15044.83562,16417.41676,21443.77859,24075.6564,11890.29547,19457.91536,18718.45106,22138.59126,21338.8883,16524.9398,22046.02471,19863.31587,29725.0199,19554.00032
8708.169243,5204.78047,4742.090738,8921.320192,12758.24442,20349.57975,22021.42584,20918.18358,30303.55282,28832.36746,30939.24376,24138.26861,25142.42217,12984.04968,4630.866508,8108.400353,10886.86217,4541.073863,12381.53637,6390.343494,23920.98809,27293.68184,14695.33781,5510.734111,12160.97481,18146.76188,2916.691414,8312.644506,17668.31638,18751.89912,10713.52295,6889.504794,8830.262717,6943.338968,17357.82814,7424.646161
18383.67289,12915.61817,13332.95044,14688.57565,13289.78652,17420.9511,15090.17899,16350.13059,20610.61043,19421.95867,22014.46734,14473.42765,15449.7798,6749.837249,5328.783631,1811.994478,9014.187668,7016.411322,13783.45413,11050.91088,29986.25599,34325.31591,11990.21186,13579.8833,19358.56418,23150.07499,8805.648718,15250.61546,15728.70841,18761.35523,17119.24265,12305.3023,18090.40334,16484.14381,26687.98718,16481.57333
19658.62701,14016.49421,14492.67775,15581.63361,13633.4205,17136.40186,14190.86144,15828.44622,19347.91832,18135.28129,20772.3842,13247.89054,14191.65403,6853.302694,6527.543798,3080.364845,9741.015196,8277.106228,14667.38515,12249.41498,31093.62876,35494.60501,11910.96486,14861.34881,20582.45245,24207.4794,10092.70032,16241.73176,15635.54346,18874.25799,18027.28597,13236.6626,19279.37855,17770.68952,27979.81883,17772.96035
16021.36668,9804.088791,10366.1114,11380.18654,10443.64365,15727.51275,15195.7462,15279.246,23292.56607,21478.63198,23563.59811,17351.66841,18180.66485,9559.441207,2764.819373,3019.933282,10588.35312,6315.814235,14677.19853,10597.37351,29706.57668,33676.79349,9990.232218,12153.31155,18469.23949,23175.4521,7458.242598,11989.97458,13643.70703,16222.59145,13815.07958,9007.101306,15200.07489,14332.20178,24737.45518,14678.96686
17287.40105,16021.1881,15623.1387,19368.26708,20765.3331,26201.10953,23911.33248,25342.19013,25050.71726,25762.78954,29211.40842,18727.19031,20187.83458,4832.627067,9933.872031,7832.456943,0,6451.34517,5175.052689,6489.036467,22377.51939,27263.55207,20543.40514,10637.43531,13709.20077,15275.55183,8060.99174,19080.45831,24224.88804,26717.00397,21428.02095,17033.3156,19189.8953,15003.82913,23278.61444,13887.13696
14563.10907,13245.58613,12797.46963,16706.01006,18664.35228,24696.24233,23362.78739,24175.92263,26478.6075,26589.44762,29717.99718,20099.40055,21455.00452,6521.124654,7729.928134,6707.113855,2857.552407,3774.331032,5702.528277,4024.563982,21846.81502,26416.53128,18929.42963,8031.915646,12035.02599,14911.81993,5216.2391,16327.48296,22518.84732,24706.22131,18697.19056,14421.46777,16337.43652,12290.6125,21037.42886,11318.82864
15694.9229,12134.1558,12093.80144,14958.60616,15606.9222,21039.5175,19447.79396,20349.61649,23730.58835,23257.56636,26144.17277,17386.41197,18597.42177,5470.336657,5017.109992,2799.560202,5222.305207,3451.259769,9534.568674,6873.481521,25624.21052,30038.88775,15343.21903,9990.524986,15239.35476,18766.76442,5569.008334,14995.04796,19011.01756,21515.95286,17207.02965,12538.96524,16400.91559,13570.19793,23300.62232,13147.50695
15362.64542,12412.58918,12251.62326,15445.18452,16483.07707,22088.73789,20544.30474,21439.84587,24409.68121,24130.832,27103.55886,18042.17964,19304.11525,5427.740986,5702.747616,3902.769277,4282.714525,3158.726368,8435.416821,6000.929051,24580.07624,29044.4848,16370.41579,9384.605289,14348.79411,17695.32474,5261.702117,15359.61766,20019.58356,22438.69643,17628.65285,13051.40778,16371.36279,13182.36257,22685.71659,12608.53401
16058.28684,13606.80814,13376.27547,16727.44926,17806.68297,23286.47502,21407.76111,22534.6502,24310.8204,24359.82575,27505.38265,17929.98232,19263.53534,4656.933177,7039.167917,4961.696259,2971.808333,4131.95999,7447.915201,6049.22079,24026.8451,28636.88608,17599.97925,9800.592482,14231.42396,17047.77732,6116.551759,16590.63674,21269.58411,23746.9657,18882.66554,14345.29089,17345.90756,13830.21947,23003.22432,13078.2245
11480.28333,10064.84217,9526.750875,13696.35359,16491.67649,23248.45224,23137.55747,23172.58131,28400.00686,27875.69248,30617.56517,22045.0826,23273.65064,9234.168181,5898.637989,6802.346361,6185.345358,1699.073451,7744.371504,2588.728981,21710.31867,25815.0117,17438.85776,5346.768581,10752.53156,15189.17758,1945.373413,13171.1034,20835.54045,22580.73626,15567.41556,11517.51687,13019.93561,9249.803548,18654.79504,8574.011398
13311.6458,10862.83048,10553.57151,14176.29018,16060.62711,22301.92684,21567.84478,21967.15115,26377.01348,25898.68859,28712.57999,20022.971,21251.02762,7421.138743,5137.515376,4982.457514,5194.87993,1284.390775,8136.139797,4296.094734,23301.41143,27570.02895,16505.80601,7360.173588,12639.07248,16591.59965,3256.074575,13900.61386,20039.32715,22117.29708,16237.79171,11855.10254,14470.39687,11123.46367,20672.1128,10561.31786
12260.39171,9584.196463,9270.098148,12943.81144,15132.61881,21667.49178,21439.25778,21515.03074,27110.45018,26378.41267,29028.33937,20788.81694,21961.05568,8584.886001,4331.194089,5204.550426,6451.34517,0,8990.620333,4285.52691,23409.30766,27497.61874,15857.13773,6645.102782,12393.69012,16866.67602,2128.043027,12630.85685,19309.99141,21212.73389,14977.06491,10647.7998,13236.1357,10120.90014,19917.76162,9730.206955
10635.1112,6454.517609,6308.751962,9737.478352,12435.43591,19566.15456,20557.32485,19844.87133,28360.60314,26965.62169,29170.1751,22187.84461,23198.10265,11253.08812,2862.743031,6157.272602,9648.986629,3207.033593,11896.06319,6319.153233,24812.92842,28454.26653,13802.96518,6683.526212,13225.68022,18703.81487,2534.251408,9455.839399,17014.55739,18516.54673,11783.24453,7458.283474,10686.42132,8795.269196,19148.96484,9065.393217
9738.621432,6669.086194,6258.386838,10262.40143,13512.37511,20782.74217,21820.75069,21108.06219,29267.80076,28037.59902,30327.95755,23040.70449,24101.66747,11527.75123,4090.650504,7016.284777,9378.508326,3028.573115,11099.58222,5284.849264,23557.72169,27179.73689,15036.0951,5414.761559,11952.12902,17507.56543,1547.412489,9762.290697,18198.8584,19573.69795,12148.33188,8111.835846,10261.68168,7782.094887,18042.57623,7895.506475
17183.67904,14973.82609,14726.03864,18095.5348,19026.64803,24259.67601,21942.6986,23360.18077,23808.29058,24185.19037,27503.4546,17439.33551,18836.59141,3730.714847,8351.842774,5890.742069,1989.295185,5463.060349,7005.13423,6816.175662,24002.22874,28761.68051,18632.85157,10770.42807,14712.73159,16942.9736,7383.380222,17962.03962,22330.69879,24921.69953,20254.55713,15709.52282,18630.40117,14931.97103,23829.66596,14060.50112
13877.99583,20933.84619,19597.98618,24712.49253,30512.23207,38432.46812,39657.41505,39034.96287,43738.65426,44086.06035,47118.9005,37398.27975,38826.33646,23508.31711,21947.15553,23415.42507,18691.95204,18315.27966,14124.36228,14154.25856,6323.845291,9219.079968,32827.10233,12634.39027,6019.688958,5834.043242,17026.46523,23152.31975,35677.94412,36192.57134,25123.18059,23738.81908,18395.77618,13273.33768,10171.35875,11528.82739
7373.821632,12363.22914,11106.9206,16319.68094,21623.93059,29432.69291,30767.78072,30005.00862,36437.66128,36074.02579,38775.70374,30060.09409,31350.89364,16583.67179,13014.87345,14952.35702,12198.74026,9748.091313,9548.386259,6108.225868,14894.89262,18216.25975,23801.4817,3603.534842,3073.323394,9848.496243,8170.043825,14958.4156,26707.76531,27438.71218,17173.19184,15028.90743,11373.3598,5624.778158,11084.99456,3587.204087
13735.45155,13563.92281,12933.05532,17250.98203,19853.64037,26226.58698,25207.66989,25849.91636,28262.1531,28488.06059,31641.39252,21890.14772,23273.66749,8135.088578,9001.193737,8522.914451,3706.27288,4721.029633,4269.608537,2857.135424,19922.91621,24496.92494,20430.01859,7016.243437,10257.09948,13006.2404,5465.722171,16675.82034,23952.30435,25932.9495,19081.91181,15079.31801,15999.84269,11449.5296,19591.12819,10224.35523
16190.7722,17489.64647,16716.31971,21302.77452,24123.19374,30388.85832,28849.81762,29865.93401,29898.13692,30883.704,34381.37814,23651.0286,25159.72089,9873.835257,13254.62285,12331.54228,5175.052689,8990.620333,0,6116.345934,17296.73404,22317.39852,24610.74146,9613.381003,10008.16042,10175.61797,9552.693527,20589.60399,28170.86827,30201.76621,23004.93659,19210.11435,19179.48797,13990.73129,20277.92214,12335.70975
12342.49671,13367.33615,12553.82196,17237.44144,20559.65847,27345.15244,26850.92795,27184.99998,30346.36372,30515.7092,33604.29332,23973.34342,25351.90415,10211.87946,9993.409764,10197.51556,5653.968076,5688.319118,4180.034965,1966.925896,18077.37447,22528.25182,21534.43805,5620.16728,8172.416703,11300.06354,5651.706609,16454.29606,24945.91463,26646.2437,18868.57787,15225.81465,15063.11492,10083.56651,17643.20923,8633.529839
10071.51147,9879.853758,9125.107482,13728.10131,17249.96895,24352.43276,24672.06877,24462.81842,30148.80372,29632.19152,32343.26633,23788.8988,25027.31385,10791.23246,7131.451943,8517.531935,7249.452434,3325.880829,7610.892343,1557.210712,20250.9444,24214.80172,18563.20972,3656.924767,9071.93127,13925.32636,2305.891903,12978.72921,21839.29411,23318.84621,15394.05786,11721.7735,12074.17647,7799.818847,16931.66328,6931.15702
14927.58143,20983.27131,19715.94642,24925.28223,30143.80087,37758.27983,38212.89038,38060.48182,41121.47037,41812.58921,45050.14239,34834.79741,36311.70515,20957.16511,20751.51021,21660.44949,16128.04304,16780.43241,11254.59002,12498.14608,6629.132315,11139.96086,32031.1878,12013.36972,5673.386064,2433.143793,15832.35461,23516.02015,35110.77503,36022.4741,25664.42425,23642.20594,19367.72091,13809.78743,13097.7382,11841.98396
13203.89433,19521.94651,18229.43075,23423.91241,28845.56913,36589.1236,37402.98955,37021.35931,41069.99934,41503.87153,44606.11253,34738.47993,36177.60622,20843.27647,19787.99241,21000.81321,16019.35342,15980.52443,11420.98783,11745.9371,7683.705693,11552.39832,30906.64146,10744.5538,4171.990052,4080.980131,14849.24875,21968.71401,33895.52407,34660.43177,24074.58114,22235.42789,17670.54198,12183.40011,11444.87256,10257.55678
8287.748608,9202.017881,8250.435234,13181.91093,17431.63894,24891.47066,25804.48572,25241.83027,31909.93148,31249.34755,33842.40252,25561.76368,26775.29949,12644.62552,8067.835784,10052.57288,8999.693752,4873.152816,8633.562121,2680.519526,19421.91815,23099.11455,19162.53204,1821.064887,7863.641145,13476.15036,3181.247803,12218.66733,22269.04124,23429.5447,14616.49468,11395.54739,10618.23226,6004.431729,15130.48754,5079.116288
5930.484205,7857.408023,6701.146048,11868.43259,16934.87277,24772.81291,26511.64308,25445.83778,33713.78385,32740.16447,35107.20647,27407.73566,28556.42467,14846.10713,8862.117365,11568.66283,11367.2004,6627.717953,10816.47651,5045.006619,19584.41895,22779.87386,19183.99425,1397.221561,7761.770143,14254.15019,4574.482641,10672.07264,22029.86841,22770.75925,13004.46486,10405.18087,8363.110887,3660.761744,13362.67777,3151.021964
10879.18655,11401.0502,10600.55684,15273.01179,18752.8589,25736.47602,25715.63912,25736.28011,30335.6178,30120.12083,32999.93378,23956.52992,25260.06489,10541.54112,8422.079923,9264.480743,6489.036467,4285.52691,6116.345934,0,19126.23892,23289.67368,19933.87685,4162.734947,8365.898941,12616.52189,3791.795446,14490.18254,23267.09763,24829.98977,16904.88013,13278.59681,13283.72023,8593.701398,17013.92957,7398.103962
8712.855427,11483.99799,10403.10315,15499.00194,20025.11719,27506.96432,28241.66988,27823.73668,33463.22118,33161.08779,35940.57687,27085.06744,28380.59662,13635.52218,10573.19773,12122.20351,9361.543346,6944.536275,7478.058305,3132.122477,16829.00577,20630.61202,21772.12434,2382.032733,5452.603766,10881.15975,5634.807672,14390.09663,24885.56063,26001.51465,16745.03841,13849.75919,11936.40879,6529.576222,13949.26516,4877.078704
10036.16418,12116.11162,11131.86353,16101.91047,20196.71463,27446.196,27737.9549,27590.42488,32345.7878,32213.84738,35107.22513,25964.94835,27291.37622,12387.75513,10259.40998,11360.48196,8012.730862,6303.66948,6179.997216,2107.307422,17137.59437,21207.90572,21667.27927,3453.872186,6265.811451,10820.04753,5390.653946,15112.74084,24899.30408,26232.52421,17501.13354,14303.61818,13066.27269,7815.694378,15268.92462,6245.800377
14132.0349,15319.92121,14526.25826,19162.44696,22233.56401,28768.08059,27758.84379,28428.60973,30087.08424,30644.10013,33934.6535,23754.2344,25199.35747,9858.741696,11479.28381,11084.86159,5039.913867,7153.508211,2200.449769,3926.764002,17564.32358,22306.66485,22964.70057,7478.923459,8823.113923,10554.53303,7470.417326,18413.93554,26455.71319,28321.93349,20829.01726,17108.66956,17004.54578,11902.27273,18802.24443,10330.26854
23661.95311,29627.90989,28392.08483,33604.63667,38502.4756,45813.13519,45331.5514,45801.86714,45592.24435,47247.84462,50923.00071,39616.25438,41201.94902,26320.51244,28517.66805,28654.38722,21805.16592,24286.86009,16648.85406,20096.59755,5366.229443,9964.107621,40019.95888,20494.86997,14430.79073,7598.018283,23757.76617,32241.26735,43280.17498,44475.28541,34417.94916,32207.02683,28126.42375,22581.90941,20315.58982,20605.12275
28460.00841,34150.59821,32949.76083,38151.81432,42758.19729,49821.31567,48746.20841,49600.47563,47497.57627,49672.36245,53562.39582,41779.78424,43399.96641,29092.73082,32469.46028,32189.6049,24893.51925,28165.83874,19899.17462,24111.95738,9800.459975,13243.29408,44011.25772,24948.93447,19135.04264,12058.75796,27861.18008,36847.29539,47379.04942,48785.71479,39066.83876,36649.51379,32899.51631,27298.68285,25108.43696,25297.27934
26049.54867,31260.89298,30103.45828,35276.13174,39623.20886,46541.87884,45291.71184,46240.54492,44060.72767,46176.22547,50056.18509,38304.31867,39921.60382,25586.5297,29195.11927,28777.39134,21415.03226,24874.40146,16460.9287,20901.35272,9258.48631,13842.45576,40731.51594,22036.49882,16603.34625,9384.065438,24677.6444,34046.31515,44145.92199,45678.11523,36317.97788,33672.76326,30401.1486,24711.13982,23688.69528,22680.06296
20201.82412,27100.07545,25783.35984,30940.64385,36518.58159,44268.64186,44839.18012,44652.2023,47130.59062,48139.80549,51498.20184,40930.10434,42450.78294,27159.41134,27363.6352,28261.43875,22377.51939,23409.30766,17296.73404,19126.23892,0,5490.548673,38574.20976,18428.2592,11824.82112,7121.97959,22434.97181,29415.85546,41579.20107,42301.46905,31422.77172,29857.23172,24719.49594,19542.49724,15478.16003,17729.48933
23730.30974,28994.81099,27826.00051,33007.6375,37458.05076,44480.75168,43481.74961,44265.60391,42956.42741,44823.37003,48604.68911,37070.89081,38672.73391,24037.21041,27128.60182,26885.21547,19699.00262,22823.99937,14636.93412,18780.40306,7743.413584,12798.38918,38670.48075,19772.05531,14283.66267,7065.220899,22538.72789,31760.31418,42046.07808,43499.1352,34023.00784,31434.62178,28082.10452,22395.04417,21551.1507,20365.38608
19523.78486,26037.99814,24748.15677,29942.71816,35286.57187,42911.46162,43209.75095,43184.0692,45182.1295,46265.27026,49672.31853,38999.62398,40528.39493,25265.5587,25859.78621,26578.81976,20505.81605,21819.15585,15393.09302,17535.07714,2003.320473,7470.459521,37179.23438,17155.31962,10682.96595,5230.865803,20956.34819,28479.33372,40265.48166,41143.65774,30562.97713,28736.89552,24031.61957,18660.26085,15721.37566,16763.84279
16940.84324,23225.71051,21947.48477,27151.34351,32426.06098,40042.51138,40415.77415,40327.90119,42873.03683,43751.62886,47071.70666,36631.3651,38134.3573,22806.47435,23009.7763,23819.33333,18001.41401,19000.22704,12980.96647,14714.7243,4447.499933,9363.052916,34312.09827,14294.68419,7879.302637,2952.383373,18098.81134,25716.46546,37396.8008,38296.00735,27835.37505,25903.42661,21422.022,15948.17483,14117.87701,14013.56191
20444.38869,25098.75792,23980.03905,29115.68183,33326.9663,40256.91542,39240.8512,40012.3135,39250.99813,40867.51898,44561.94992,33244.79246,34826.81487,19961.5311,22905.91589,22630.4622,15518.32413,18591.73109,10412.59573,14599.18091,8855.770863,14345.58415,34446.142,15891.19149,11038.03687,4195.28784,18376.74177,27949.62809,37847.32139,39386.97442,30261.00395,27445.81771,24639.19565,18895.3082,19690.97704,16852.5575
22587.16301,27120.88456,26023.58737,31135.18135,35181.04038,41959.55347,40616.51541,41600.05077,39789.60978,41693.11144,45507.2078,33914.65748,35519.11546,20975.86384,24632.12364,24112.66752,16746.16865,20302.73666,11789.31985,16428.32816,9700.361734,15095.0672,36152.25762,17936.26991,13182.86667,6248.785082,20219.16896,30001.37998,39604.57963,41255.6012,32326.33479,29418.41494,26769.13012,21022.91993,21674.02794,18980.67661
18514.72205,24515.36437,23264.19363,28476.80298,33538.06755,41013.71022,41033.83173,41169.5361,42759.57179,43880.38413,47321.56906,36583.8583,38116.2608,22872.22709,23836.60333,24367.88332,18130.7854,19714.85005,12998.49647,15447.49143,4409.625237,9802.980619,35249.26447,15446.48429,9264.226641,2898.847596,18978.82627,27091.41473,38418.06766,39465.67731,29255.39183,27134.4435,22966.35906,17411.94154,15898.69603,15437.81036
22029.43298,29726.39016,28366.33794,33326.66204,39470.69421,47510.33996,48872.21456,48210.80962,52215.38564,52945.32937,56130.53211,45951.86197,47439.36653,32089.17102,31166.01262,32550.35527,27263.55207,27497.61874,22317.39852,23289.67368,5490.548673,0,41963.17913,21816.60535,15236.01816,12278.9662,26244.99583,31663.55175,44715.85665,44994.65794,33428.88862,32589.81613,26416.31726,21916.97959,15162.99428,20388.61617
19234.00544,26354.66912,25022.33254,30142.01333,35884.51389,43731.72265,44580.70164,44219.22623,47409.76223,48243.54029,51510.58173,41164.23464,42663.38654,27326.7358,26993.64188,28092.3888,22512.54622,23143.57418,17515.62957,18879.86223,1433.351411,4842.673746,38077.97297,17879.86446,11232.17767,7437.13357,22055.02032,28579.09213,41006.93349,41602.27036,30533.24557,29148.06517,23742.6487,18700.96457,14141.88597,16952.92543
21562.22258,28798.13897,27460.8934,32562.31146,38354.95839,46213.26203,47028.57936,46699.382,49545.02648,50515.72744,53840.97062,43337.45644,44854.24518,29550.22072,29464.44617,30506.96699,24757.84459,25589.3459,19695.90418,21317.75554,2420.722653,3300.897401,40560.64233,20362.18031,13713.86498,9527.30151,24526.39656,30981.66944,43485.80533,44056.16893,32903.83162,31602.01795,26055.80596,21110.37663,15898.55418,19392.52293
31630.95135,39050.14772,37706.82648,42776.44404,48631.50902,56474.89466,57037.26394,56901.49428,58257.42355,59762.49018,63314.9183,52238.32636,53811.8003,38761.58846,39613.81048,40405.05502,34104.11756,35631.11129,28933.77562,31345.5881,12251.21868,9784.068645,50803.4073,30620.49718,23978.62939,18965.2402,34686.1558,41165.70444,53757.27158,54318.53677,43022.80925,41866.22546,36075.0718,31319.80588,24914.9101,29645.02723
23316.92311,30629.6764,29289.04198,34375.98638,40206.92952,48075.76342,48877.12782,48564.40582,51193.20192,52253.67565,55616.0284,45013.1391,46540.82416,31265.85134,31325.78327,32337.67001,26490.89192,27438.18959,21397.36983,23163.15083,4118.246313,3045.465573,42425.3922,22225.94473,15576.94602,11223.01621,26388.13677,32782.76886,45345.35485,45894.28223,34681.25679,33441.12994,27796.3917,22920.02853,17305.03372,21223.63033
24933.67243,32096.94378,30766.75687,35888.85593,41591.11029,49378.0775,49919.20975,49772.5116,51657.92804,52916.254,56375.08974,45540.5844,47089.85239,31902.18188,32480.03738,33306.77069,27179.63521,28502.88949,22033.80987,24217.63213,5120.440162,4718.365923,43690.80248,23529.04576,16903.77982,11936.6115,27553.4694,34323.00046,46678.29076,47335.55198,36263.36255,34882.61462,29430.37325,24446.00925,19126.00099,22697.7915
28675.20315,35866.94182,34537.12163,39658.36386,45347.64759,53106.05337,53492.07839,53454.78453,54640.52369,56130.00301,59688.15817,48610.93436,50182.80818,35130.10685,36141.61728,36840.17019,30478.61938,32113.46267,25306.80924,27829.55192,8839.373689,7535.082254,47404.20374,27267.49779,20655.06278,15376.11575,31226.50705,38089.24156,50418.50197,51102.57503,40019.83762,38650.38169,33163.64268,28213.50064,22565.37907,26468.20624
31060.64126,37494.00233,36226.50027,41434.20757,46522.40561,53885.17258,53315.79181,53872.00838,52648.41397,54704.06336,58525.72108,46873.92333,48487.50614,33971.99837,36593.55412,36661.80023,29617.22233,32357.92003,24517.19169,28172.56184,10993.08409,12192.60916,48094.10412,28449.3052,22165.11091,15635.72261,31827.46433,40003.79018,51340.75681,52465.79171,42109.73964,40134.17114,35574.22751,30210.06778,26261.3974,28295.96356
33451.46973,40218.54941,38924.10409,44111.13596,49424.6976,56920.08599,56584.85375,57005.81077,56120.91697,58150.13723,61949.31463,50337.12333,51949.08101,37376.57941,39690.84746,39908.93717,32973.26367,35497.5421,27847.05558,31272.70996,13252.09448,13092.00496,51147.23045,31300.71101,24864.66285,18666.25248,34870.7316,42622.55205,54330.0235,55312.94308,44660.51365,42917.72092,37968.14734,32765.72722,27929.46734,30911.38807
33290.51122,40235.54362,38926.51663,44093.17459,49548.05559,57136.28469,57015.15805,57304.31245,56933.48131,58848.18052,62594.49345,51093.10759,52697.98091,37998.80271,39973.46678,40328.57081,33527.29079,35821.98155,28375.83311,31571.48549,13155.99425,12431.81999,51382.13748,31416.89396,24905.50893,18956.58863,35117.18125,42571.70893,54512.7233,55393.0736,44567.27999,42968.31436,37798.98717,32696.95604,27446.38759,30881.89728
25675.58027,32608.27459,31294.85248,36455.92069,41979.21395,49656.41202,49904.044,49939.87434,51093.39505,52525.54505,56071.08824,45037.01898,46603.35426,31520.49438,32613.387,33241.81424,26860.60394,28550.42899,21689.84316,24270.40365,5516.009507,6293.75645,43931.40642,23860.15357,17300.84659,11768.8328,27712.77322,34931.32364,46996.59784,47791.3036,36930.48379,35354.60584,30189.29504,25056.63952,20295.62145,23244.56084
30565.25483,37587.12007,36270.5785,41423.91947,46963.29737,54620.03406,54713.20859,54862.05594,55211.10248,56919.58598,60578.24868,49272.9236,50863.11274,35978.73145,37529.26394,38030.51377,31416.74026,33425.09381,26245.08366,29155.52082,10487.32113,9743.974454,48884.86307,28841.04386,22286.52498,16574.24833,32644.81557,39886.7967,51970.3225,52776.64062,41863.1384,40338.45049,35069.75474,30008.36427,24698.98528,28214.09354
27337.36725,34353.83456,33035.57324,38186.42641,43753.08369,51445.50078,51692.44198,51735.38345,52724.57289,54229.29017,57802.32789,46698.36016,48271.4714,33234.58042,34409.18202,35026.37229,28596.61581,30344.78079,23422.82824,26065.29251,7254.239695,7067.254438,45723.37584,25639.96351,19066.58267,13550.63433,29507.97038,36648.2753,48781.18814,49552.48612,38626.61862,37110.51078,31844.86476,26769.86389,21666.8498,24977.23562
26993.99381,34242.88271,32908.34098,38015.48548,43763.92564,51566.03128,52102.10056,51966.66372,53644.78494,54992.8365,58486.83109,47561.19378,49119.72674,33978.82192,34673.80076,35480.09038,29280.0301,30690.98213,24121.80227,26405.51248,7314.489413,5885.7932,45882.24433,25714.64436,19083.65299,14073.2655,29747.60191,36435.25139,48861.74828,49492.43779,38350.11151,37038.2645,31476.83603,26564.2068,20859.94705,24838.99423
30055.16574,37338.34605,36003.06058,41106.00829,46857.88686,54646.82171,55086.97672,55021.23507,56215.85281,57729.40097,61293.11487,50197.67561,51771.78385,36732.00787,37714.9846,38439.37103,32084.11521,33700.15591,26911.90212,29415.41551,10380.65599,8539.04793,48954.80884,28799.20862,22173.58027,16979.40076,32795.39395,39520.51004,51948.7071,52588.83942,41423.14309,40134.64909,34528.2723,29652.71568,23687.38608,27933.91719
37645.5803,45801.52056,44550.93864,48121.48646,55261.60497,63567.49458,67535.74427,65299.61528,74475.35804,74158.40165,76635.95621,68096.0127,69433.94598,54332.90548,50334.56547,52955.62582,49595.11896,47780.04864,45221.62519,44183.86456,29818.97198,24372.03598,58930.62499,41176.65196,35972.35938,35991.96716,45961.9054,46307.37152,60631.36716,59388.89086,47031.03873,48536.06144,40518.98124,38909.64336,28494.33389,38416.8867
29210.27909,37308.33394,35943.05401,40645.93241,47166.45618,55366.41501,57264.12215,56297.9413,60953.46984,61663.10492,64797.40038,54693.65308,56181.16755,40830.07461,39512.23499,41124.52448,36003.20156,36011.43792,31055.52599,31863.0367,13965.35029,8741.995229,49966.40209,30053.21885,23637.23435,20973.94295,34638.42838,38898.41398,52509.70611,52420.14632,40413.31631,40203.0803,33315.63852,29516.74159,20942.10488,28233.05636
21414.9161,13144.07966,14433.28729,11238.70065,4439.918306,5810.773878,9562.978506,6406.59264,24769.09899,20674.53169,20731.49045,20482.9732,20518.29567,18703.42345,11541.8832,12750.27426,20543.40514,15857.13773,24610.74146,19933.87685,38574.20976,41963.17913,0,20204.79383,26854.44354,32485.52149,16276.76369,12941.58154,3738.603173,7226.445209,13097.70097,10403.64243,18511.56009,20582.87795,30603.00079,21734.44986
7430.764407,6989.771143,6078.588253,10964.22124,15385.87343,23030.99799,24498.64241,23569.61399,31792.54059,30719.69237,33058.02668,25513.62105,26629.47192,13307.74812,6814.97712,9586.582689,10282.58017,4833.210923,10668.85583,4561.285463,21240.41002,24643.71858,17370.88989,2835.016849,9483.55748,15544.06217,2708.774843,10025.16781,20344.28359,21335.10147,12430.34692,9198.300421,8924.346549,5296.021202,15362.18793,5175.544503
6798.873776,7522.811395,6485.160076,11534.53593,16245.36394,23967.31529,25508.14745,24550.12573,32652.46929,31662.4935,34037.74714,26353.25082,27493.4012,13909.67001,7819.607724,10493.23019,10610.81092,5589.474387,10502.101,4506.020567,20320.1007,23660.68906,18330.25195,1892.169691,8532.763621,14752.79303,3511.976804,10472.08924,21259.43076,22152.5713,12851.84638,9900.242322,8779.100606,4577.668183,14438.09494,4228.209401
